path,type,size,git_blob_sha,sha256_if_available,scientific_role,needed_for_thesis,copied,reason_not_copied
artifacts/opt/o0_integrity/re2tt/config.json,json,3088,4acd42e43527e9274aa12029effbab509136475c,7c05c384d20e9538da30a4fd6d4ab9467053396b250c1d1051db0236ce1aadcf,supporting source artifact,true,false,Not copied because the thesis package keeps only compact evidence needed for its tables.
artifacts/opt/o0_integrity/re2tt/environment.json,json,158,e5c137b3f414143b2022ffa332692fb3eb5d944c,37cf8c8c8e79e7dc9bf036fbe29c3a9b97d3de61274ccf57553bdcc2ebe7d0c9,supporting source artifact,true,false,Not copied because the thesis package keeps only compact evidence needed for its tables.
artifacts/opt/o0_integrity/re2tt/metrics.json,json,24205,4e4ac01621dc4d635a3ce3a11020cbc59385bf68,7dfcafc271420df860877e11c87778fba32a75793a3006a5ab48d3fad4f5ef5c,supporting source artifact,true,false,Not copied because the thesis package keeps only compact evidence needed for its tables.
artifacts/opt/o0_integrity/re2tt/model_state/fold_0.json,json,3560,d8838965cb69943816475f412bced3f9876e7b31,c2662b56d5bc39ea28aee4e5c109a067bccbc446bbe6ed9cbb28eabaf6c67a45,supporting source artifact,true,false,Not copied because the thesis package keeps only compact evidence needed for its tables.
artifacts/opt/o0_integrity/re2tt/model_state/fold_0.npz,npz,2410,f3aad601181df9cd124abcbc3474484d77d59544,8f79631b997c55e236cecb6241a0b564ce9e925a0f502ab5ed78b3f141494cd7,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/opt/o0_integrity/re2tt/model_state/fold_1.json,json,3559,1e74a3b9ab9b472bd3a84906c479a55ae3c5e68a,85ad3b2b4391d131e2911c6ba4f737ddc5340aea22498cf9ad36c66224be9b01,supporting source artifact,true,false,Not copied because the thesis package keeps only compact evidence needed for its tables.
artifacts/opt/o0_integrity/re2tt/model_state/fold_1.npz,npz,2410,5d90c79636ce5ad015ffd45ca4957af0c219c9f9,22968da20fba03ff12db5a5127f45e5e227ced0e896e4d5e5363f080b2c2fc00,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/opt/o0_integrity/re2tt/model_state/fold_2.json,json,3560,89b7700a61cea62bf21d65f04189c5d2d922624f,6592209d6138138c3518c14ef6a2aaa931cdfd7bffa8182685cd071e23f2202d,supporting source artifact,true,false,Not copied because the thesis package keeps only compact evidence needed for its tables.
artifacts/opt/o0_integrity/re2tt/model_state/fold_2.npz,npz,2410,fa0677b8304b599c8732e07417198bfd978fa551,7edac4c7b9747ad25b1105e20566a33a47265b3e5a6fd18b52be0956822c3906,large frozen feature or model-state array,false,false,"Large array is not duplicated; its path, size, Git blob, and SHA-256 are indexed."
artifacts/opt/o0_integrity/re2tt/model_state_manifest.json,json,11258,a1acddc98d4ee86189346ea91a90bc9c0e15ae3d,f617759a7531f73c927d1a63f3158874685154590b025975a1a0edc0e39fa793,supporting source artifact,true,false,Not copied because the thesis package keeps only compact evidence needed for its tables.
artifacts/opt/o0_integrity/re2tt/predictions.jsonl,jsonl,408722,bc1833b5235899be63eab71165f0f1594ab4432d,e937897d182735651959ad9449a7d6837ac71b029bec0fe90e143395009dd57d,supporting source artifact,true,false,Not copied because the thesis package keeps only compact evidence needed for its tables.
artifacts/opt/o0_integrity/re2tt/provenance.json,json,703,903e689c8ff2a6edd796f09f5f3da7191839739a,24c25d1cb6fe1a3f76b878ba6a396cfa310072a4e52ec1b669447afc5dbaaa3b,supporting source artifact,true,false,Not copied because the thesis package keeps only compact evidence needed for its tables.
artifacts/opt/o0_integrity/re2tt/replay_audit.json,json,853,46f91a3e6fc61f6a1ba372ab012b47ea8b6cb1ee,a2f88ee2a9d643ba432a88422548e591d1b4a59ebfa40d88752069bf103b343f,supporting source artifact,true,false,Not copied because the thesis package keeps only compact evidence needed for its tables.
artifacts/opt/o0_integrity/re2tt/runtime.json,json,94,7bde22b9ae42d8ae25a467fa5935581c7a66de82,eba2ff25779810ed84830dd7268eeceee5d553d220972adf0516f3ebb90255fd,supporting source artifact,true,false,Not copied because the thesis package keeps only compact evidence needed for its tables.
artifacts/opt/o1_historical/c0_m_summary.json,json,1626,76e7c130b84759d3e2064b91c7ab7d01b7dc5299,74a39bfbc447c1c7711e52c2b1e297b146f4be4e06c860a545bb5951c175936b,historical optimization or telemetry audit,false,false,Historical/legacy artifact retained in the source index; canonical Evidence Closure correction is used.
artifacts/opt/o1_historical/c1_i_bootstrap.json,json,2414,bc55cdc79dc5786183a6ba3f165e0f226f1cb98b,f7399673340d7af540af2336e997ef5fffb4ca7495247a72e36597a95ca77212,historical optimization or telemetry audit,false,false,Historical/legacy artifact retained in the source index; canonical Evidence Closure correction is used.
artifacts/opt/o1_historical/m1_s_bootstrap.json,json,2499,9eb602662554d6ce5f17da6cc12a41fec0bea405,65788c2dd7f8c79d82c4494255cf2b2295e64ab8f983f9ea48b33ca84f0b323a,historical optimization or telemetry audit,false,false,Historical/legacy artifact retained in the source index; canonical Evidence Closure correction is used.
artifacts/opt/o1_historical/m1_s_summary.json,json,1622,88efc561a7fcd016892c0465f4cedb1443ec4cfe,d77b31436e1eb0c0ec6dac61ad917d31418d82988e1b819b61c84be17a5dc495,historical optimization or telemetry audit,false,false,Historical/legacy artifact retained in the source index; canonical Evidence Closure correction is used.
artifacts/opt/o2_telemetry/event_feature_audit.json,json,30621,c5fd30e0a6db9752d59dbf39d2e49bc848c2cc45,27367fb5d14a46d74551a767507c119be7aeb11491bd2bc69de3aaf86e1d1ff3,historical optimization or telemetry audit,false,false,Historical/legacy artifact retained in the source index; canonical Evidence Closure correction is used.
artifacts/opt/o3_search_space/README.md,md,2392,8c782fc2c022c29ef26596e2b2ad9f2b888dc688,b1737ff725ac65dcab0c97295cef2e73a7ecc0c8ce14a298393707b0b4100d2f,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2ob/case_ranks.csv,csv,4544,a0587c29ab671a8ee9bf73b67d066161d9a0668b,dd1d6ec06e96e627320f8978f4c2c9deb19c4c7a5b9226e624cb0349accaf7c7,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2ob/config.json,json,632,e92f1b3f81f5c1083c8dfd998e83b56da0525577,a275eebe8449b94a025abc5fb60df75b886be3cb137ad02270ed7f6a1813a4dc,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2ob/feature_names.json,json,4910,f17ac08a73c8e8099e43fd7ebffe9d65dade1b76,c0e6b9ebb5d2a323bae2983fc039be5ede64073dc63650090edc12c07a18c2a5,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2ob/metrics.json,json,23984,b071cd99c13c846592d71cfd06c556aa87a89ada,f11cea33636487eae7706f78ca71f6b6ac39d149e3bb6fce5f7acb5de43c5d87,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2ob/outer_predictions.csv,csv,4544,a0587c29ab671a8ee9bf73b67d066161d9a0668b,dd1d6ec06e96e627320f8978f4c2c9deb19c4c7a5b9226e624cb0349accaf7c7,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2ob/selection_trace.json,json,29806,241370086a0f16f8c0665815787edff030afde1b,5094e8abf88673dea07678df569d7abac9a3b804ad7c729277633cff35f3319a,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2ob/versions.json,json,66,092ea17904bea7a10cca04ad0d13092a90128464,d514eb1abeb6e16b346d1778f86f86e89e7e7cbe9ad188d52ebb8691f0851175,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2tt/case_ranks.csv,csv,4479,1021e23e2df568c2754d9be3296e54f24ec7259f,8758769c66809804faf168b2a5e0a4601f0a40990b2c183dcff314780b52b700,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2tt/config.json,json,632,76f5b44ca057b381493132312e139473987dd7f2,02ab2f5222b98f0c5a26d5873a99228b0592cebfccac5ec510cba5217205c7c2,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2tt/feature_names.json,json,4910,f17ac08a73c8e8099e43fd7ebffe9d65dade1b76,c0e6b9ebb5d2a323bae2983fc039be5ede64073dc63650090edc12c07a18c2a5,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2tt/metrics.json,json,24087,cab7c1956a4b47a0a43aac848405fa514cc30ae4,5d691c9ebdd7c27d0183384704f50c7da3628d4cf91c9727a6d45dc2e101205e,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2tt/outer_predictions.csv,csv,4479,1021e23e2df568c2754d9be3296e54f24ec7259f,8758769c66809804faf168b2a5e0a4601f0a40990b2c183dcff314780b52b700,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2tt/selection_trace.json,json,30049,d3eebe93800eb0b6b0ca9f37275be1ef45efa49c,f94c1c1b82b47daaf78f8d3baac6808928bb6ee100c7ec981c480b9e1576e2b0,copied compact evidence,true,true,
artifacts/opt/o4_nested/re2tt/versions.json,json,66,092ea17904bea7a10cca04ad0d13092a90128464,d514eb1abeb6e16b346d1778f86f86e89e7e7cbe9ad188d52ebb8691f0851175,copied compact evidence,true,true,
artifacts/p4_g0/bootstrap/p4_g0_bootstrap.json,json,4685,2ca376b3aa773d2bed492f458d46a1f1ec2c8a2b,40c883e5f8781cb0298609df0e2935157c9bb936fd203b3213112c1d33afd1b3,copied compact evidence,true,true,
artifacts/p4_g0/environment/environment.json,json,131,03045a0e4f65d96aecfd6891ca0e3a52a128ad6c,74bdcb301f018d76027fe3beb9d4c21d002a12b6b39c3e9dfe75c46d3abf8087,copied compact evidence,true,true,
artifacts/p4_g0/features/feature_manifest_bindings.json,json,449,a6be8f332c24a42e4e4915f11f52cab075b36bf9,3e465a6a4be7320b48f67d127aeea0961ebd3b2afa056b86d2395e5e053a2015,copied compact evidence,true,true,
artifacts/p4_g0/foreign_context/re2ob.json,json,212102,01fde1e8d535ac520c146f6287f404f708b8ced4,ad7d55a424d8fe645142d3501d7360263676bdbb2b7b8882404da69594cf40d2,copied compact evidence,true,true,
artifacts/p4_g0/foreign_context/re2tt.json,json,1140328,6ff63645eac2dbf624c1caac08a2476fd38cb55c,290f1490d47d2d4e15de884a53f3a04482a0c59d7faab1022ec14364b1aaa7de,copied compact evidence,true,true,
artifacts/p4_g0/loso/re2ob.json,json,207431,444898fe62f410bef81757f3a9d93189a16e41e9,5aab3431a12ba8004f40b81f19871da734602d69c1eaa5cc56475e321ac2622c,copied compact evidence,true,true,
artifacts/p4_g0/loso/re2tt.json,json,1135817,8e2c12ef30ea393e7c5c56152662ca8a5418a2c5,98e2a62824ffd462935fbbdd39af296cde5dcf034de94fe8e2e7c6cab75118a1,copied compact evidence,true,true,
artifacts/p4_g0/manifests/diagnostics_manifest.json,json,236,9cdec2080a58c271fb8e0a6ec5465bb4c8c29140,5005c793f21a0c09bc63bc649cf003b712b6e7dd05505a5636101f6091435230,copied compact evidence,true,true,
artifacts/p4_g0/metrics/case_transitions.csv,csv,18900,94b821b7d8afd154e661fea4154397c359f1ab66,921cd3092643556ef4e34431102d0415432a4cebbc8f9ea92d2fd6a14ef2dac2,copied compact evidence,true,true,
artifacts/p4_g0/metrics/subgroup_diagnostics.json,json,12740,871edcc38589f52c39facb9e5bab75c4a5c68e32,31a6dd02f354754bc184c3bd1d3f16dff8bfb4ad4ff733d714d4c78879bb8bd7,copied compact evidence,true,true,
artifacts/p4_g0/metrics/summary.json,json,2554,9fd0ff2506545521606a4fd83a6becdac0f75e02,74f0b979e1473256d5822be0805e807012f663775bd4a87c8cf7d78e034ec596,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2ob/checksums.json,json,717,e497fb65935d3754e8deb4284f8938524b082447,14444d1812f22760daa9f21e2ecbf16569401726be342d3a3c3b915fe3240dfb,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2ob/config.json,json,304,1828205a345a046bcd9bf52f7f760683fb797a74,6d7d04dcc84a64d66f162368751e9e6c6c71fcb427b4194ebf5e7c04819a69b1,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2ob/environment.json,json,67,96aa74ada9d3aa9fefaf7a33a9066af4f94425f7,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2ob/fit_summary.json,json,851,70d24a83c8eb255e62bb48c92a48d945d022b2a0,18ae83d7372bdf60e51f261cd7a01c9e8b7cbe3044dd72105a39153554bba933,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2ob/manifest.json,json,480,589696f3c5bbf083d955385cce6486e6e080ee47,8b24c2072b805b9d983e8d91c3a93deae257390c54f7824d03048bd19a5f1cae,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2ob/metrics.json,json,23906,d880d5a199ca4ab20426eb9ae6bfc5cd2b972504,b59baff4d59563636c9abb18a16352388cf7e9b3a12229f3a11c350ba7e72869,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2ob/model_input_manifest.json,json,124,363ec6f9e02d6297c49dd3345bfd7ccec49e32b7,88a752ed610579bd7a5b74bf9cf8ef200afca743118bdf66df6983981f2bdc64,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2ob/predictions.jsonl,jsonl,66791,0c7782758218f0d9fa097f5151572b51c9c7caf8,427671d9da42f2dc289b53bb6391d4a60a5c7b528047a6795790a9c8044106d9,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2ob/runtime.json,json,84,c8f9dfab6bea8986055818acb88d9533c797a29c,ad3f12e0307daebc64626f75e4a0bb5d4f259d67b99dadc6fccf3da4719328bd,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2tt/checksums.json,json,717,5fb6a1f465492ce6b6aa48f6523f1b895932be2e,535f2d39d68e12b09db0229af7975cf475886858cca560c6a5e3c26b7abb771f,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2tt/config.json,json,304,1828205a345a046bcd9bf52f7f760683fb797a74,6d7d04dcc84a64d66f162368751e9e6c6c71fcb427b4194ebf5e7c04819a69b1,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2tt/environment.json,json,67,96aa74ada9d3aa9fefaf7a33a9066af4f94425f7,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2tt/fit_summary.json,json,857,e3e5e6364a322a106067b58913b6ec420a3ac367,1ce10cf86d29c673c5a423a5c8c711824a911afe7a4856b4cadd1a00eab697b3,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2tt/manifest.json,json,480,333b26cdc16a3337a9823d0ab8481c0e3c19cf44,3ff807586e44afce54d1461c998862bd31fa94e1d9f8f0f93f497466824c0b8a,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2tt/metrics.json,json,24298,4cc8658da0a16c0d05de810d4a8e47ecd843d9ad,98ce68902bbdd4386881cc5fdcdfb802b5c321368e3ae65982365b3c604d9df7,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2tt/model_input_manifest.json,json,124,2ab99eec4f974775856591dcdd100117440303ff,fb7dee19a6bf03fc5b729cb52dab52a0b0d8066a64676b1bdd3ecd4c689d75bc,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2tt/predictions.jsonl,jsonl,408166,3f95112cbf4e4da891fa207c4a7feeb0bc544f11,ffedb6b4a79f09984c8f56353388cdf1825b75470fe591614113b84af10d84c4,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a0/re2tt/runtime.json,json,83,9551d5446e2dee84638f66ea2b3b37f2cbb745a5,87ebb56821adb3d94706632160d02ddc0ef96ddf35b278676f9e3f7dfc611f9b,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2ob/checksums.json,json,717,9ab791a556526b1b7b5d941fd68e9f9e32d3bd4f,b21928c454a38a4f3c37d0dad719c8f47e2673d3a4eaa1a0687f1fe054fcab0b,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2ob/config.json,json,303,b3639131f3fdb7fd516c39e0886d59732683ac0b,5a6f14ae8493d40f90b45ef4ef2241d7ef7ee634094af91a31b65bd8363ba18a,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2ob/environment.json,json,67,96aa74ada9d3aa9fefaf7a33a9066af4f94425f7,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2ob/fit_summary.json,json,852,7e7c13a92fcd783e077012d0402e883a01e15ced,66e626be5dee855d710dc59826c8d5e58f19cdb0496edb2e602820a002e4f7ac,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2ob/manifest.json,json,480,ea814aea50657cb390e6adc6931d1351774fe72c,977693175a49cda0df88259559a5913e7954fd44c508783b762d13462d8e6849,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2ob/metrics.json,json,23973,1598a37e58c6ef5797028ecca9adfe008834b42c,36604429ef99e0e4319a1113543f2501b24e2bbe7b477748cbb741144b2cef75,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2ob/model_input_manifest.json,json,124,6f2619e66aa92b73cd02567b2658835626cfb987,1522c19c75c87423cdc6100986e64f9672bd5f7b6d3d6cd373b9799b13de85a9,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2ob/predictions.jsonl,jsonl,66775,2b7ad30f178084cb29985b8cf07259683c8c6745,f3a8cdf1a58e9d878ee870db9f0269b0689c67e5a90cb1298bf500c7b6dd7833,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2ob/runtime.json,json,83,71ecd5e8e4d13d5bba55e32da5f2092db6eb16a6,2c2d692a0074ffcd9030c64c1b5569fece29382fe3adc592db3b30fa97c526dc,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2tt/checksums.json,json,717,10f5df64142bc86317a2db2acfe7f8de90527d2c,dda4f68598b440e0f05f4d2e99a1dda3fdac96cfff7b69fdf1b1c2ef997f21c4,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2tt/config.json,json,303,b3639131f3fdb7fd516c39e0886d59732683ac0b,5a6f14ae8493d40f90b45ef4ef2241d7ef7ee634094af91a31b65bd8363ba18a,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2tt/environment.json,json,67,96aa74ada9d3aa9fefaf7a33a9066af4f94425f7,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2tt/fit_summary.json,json,856,b8cf7cb03ffafd993146afd01d91c87fd71df232,2092ab4c1b50b2c5dfc2768d232aef1de5a39d269bac7bf3aca1295c77c12f3f,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2tt/manifest.json,json,480,8e7e1180c730958e46c9c802f514d596e7c24c83,276753effc97c54b344025bb45ac639139922ef9b17c077b2729e174da122ebd,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2tt/metrics.json,json,24235,4d2477655f1d4d83b8b247945ad15e8643593cd0,ac266fd95ee071f9862d95f6a958257a81c04cb8a2900f7ca30c022f5abfc6c0,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2tt/model_input_manifest.json,json,124,8cc81aceae964af1464a401a683d6678e374df7e,77330e2502584b6d6d94d14fbbb22fe8cdd63b510c2a71cd807c30d5fe512750,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2tt/predictions.jsonl,jsonl,407244,8b5eee92bd5f07ed119780370de3ec98970c7e5e,7a5e1c3874ade363aeb3413d7b92bfe1950a152438e8443e2db2819dfc75cf37,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a1/re2tt/runtime.json,json,85,0933cf0880731423c53881ed6552f0a46cb6784d,0c129b6a7fac97af55d43a63ca4829f0cf0f514428f53a0281052b24dd98ed32,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2ob/checksums.json,json,717,28f7336bff6fce7da265b6eb08d1cb6da51f86a5,54956e03417c7e5237b0b37b2017d4ae2a607c95a1a9929f492fd7d860ab4bbd,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2ob/config.json,json,304,ae7362c5aa035251b463d21430b9d3b00ad03b26,f985324970cedef3e91e86aef1f116266a3ba56b234817d0484c72d443109fd8,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2ob/environment.json,json,67,96aa74ada9d3aa9fefaf7a33a9066af4f94425f7,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2ob/fit_summary.json,json,851,0e82571cc4bfeebbd36c0066d31016fc5e4fecd9,2915826a03f44115c1466aae84d0802914fbc292bcb8ba53a780ad2ab980b477,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2ob/manifest.json,json,480,bfbdebf31ff8705db77eec994f611f3ee508a89f,79940ddad10b9088ce2d92485c75a995bbb48abfe27b1052fc2b7cdcd8e9a480,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2ob/metrics.json,json,23819,0283f6bd6145d2423624d7446d262ee38e944d40,080a4035753de2d9c8eeb15e9f4d18d43be34116ee9a3b7e0954ed797f5a43d1,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2ob/model_input_manifest.json,json,124,f9f7e1d6fcf9b8ecc41e41204a64a4bdf9cf1d65,eb1036f1fda7cf89469e4a7e96ae4bd116b58b71074176d563b2da11e07878a4,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2ob/predictions.jsonl,jsonl,66819,6e77ba9133cbd94d564ef07c9500ef4a76c26164,1d3bbc30869062c30569bd7b752cc2520d8e1337b8861bf11e55bbd69eaf5ff5,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2ob/runtime.json,json,84,fc177de2da8002710292a8257ee360669ce6787e,ffd5918ce53a62783ad5eed7784208ac610497e49b94c0c6be86490d8331cd9e,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2tt/checksums.json,json,717,93c5efc99b6992074e53a7717f0719c5b6d366f0,da5a958fa610ae63e46e452c4f4a91d8d7a8500e91d04486d6eb2f3c26e03c93,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2tt/config.json,json,304,ae7362c5aa035251b463d21430b9d3b00ad03b26,f985324970cedef3e91e86aef1f116266a3ba56b234817d0484c72d443109fd8,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2tt/environment.json,json,67,96aa74ada9d3aa9fefaf7a33a9066af4f94425f7,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2tt/fit_summary.json,json,854,cb2f06462220b577cde7216f017573f4a1e49194,9fde5c921816f8d2b035ff2d63f26865467e1ba2369af7d98ae2d0f4162392ab,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2tt/manifest.json,json,480,d8d72b707860aa215639511aaf8592407f665c7b,2a7f656b9025f155fdf52cb03de1876b9527a9a6266c2503c0469a1bc5bd5472,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2tt/metrics.json,json,24205,4e4ac01621dc4d635a3ce3a11020cbc59385bf68,7dfcafc271420df860877e11c87778fba32a75793a3006a5ab48d3fad4f5ef5c,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2tt/model_input_manifest.json,json,124,b932c6041368dbdf7fd9e5224b778916ac676301,ea5733969492d37dca8d973c161a35886f733a89ed5762ea5aaf89b31acc5e61,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2tt/predictions.jsonl,jsonl,408722,bc1833b5235899be63eab71165f0f1594ab4432d,e937897d182735651959ad9449a7d6837ac71b029bec0fe90e143395009dd57d,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a2/re2tt/runtime.json,json,84,98467d83870b59e6121e3808a8240114f04bbfaf,41dda522a823247988945f8066b6d701e7a6292b2f0c4d71fdc90b5f2bb8d3f7,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2ob/checksums.json,json,717,dffe42530d38b538429e51ed60922620cd7d8eaa,7aeef8ee48bf06b6460f0855554b7ba667fc85261e5f129e883fb92e23bc4290,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2ob/config.json,json,303,f2a041e6d973611c7176d344b98866b60f88235f,ac1ea23043f9e9389dfbb1708052e0c070c2ae9643f3b478fed95db64276d7e2,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2ob/environment.json,json,67,96aa74ada9d3aa9fefaf7a33a9066af4f94425f7,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2ob/fit_summary.json,json,851,3fcbd9645881ece65097850446171a1b43769ead,5838ca0e06cec2fc53bb2ddb722ebec7f77a05c52481ea879c054937c80709a7,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2ob/manifest.json,json,480,e2f6f581b5db830e62340157ff60a1c1b572710d,c838c491962e058ccba39072aadad3d6408f127417279c31efd0f0568e4255d1,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2ob/metrics.json,json,24031,14b4c27f09c00dcbd1c0804e1812044795cee94b,fdb551cf0ebbbc260b363bbf6c6180d2f489329883dd28eb180c5297d2262c99,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2ob/model_input_manifest.json,json,124,d3531a91e44b97e272f1f67eda7c0e8a0a2cd9b3,9cf962913aa7b140bce0d6d745170746943cac7545e530cc9b9cb8788d757af7,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2ob/predictions.jsonl,jsonl,66815,7b52180baf9a11e981349a47a700aa9fb3344c23,90b6f34a6ae2133088bac201a5c64cb36f22fb355aa5294f8576e33b1804f2eb,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2ob/runtime.json,json,83,6717d47db8acd6f3a9a9e5cc44b370a2736298e5,9149dc5c585d79f63905368a9857efa40d4f10c5fde3ed7a82dda7792ba8294e,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2tt/checksums.json,json,717,ff214bdbfaba627d39226d5512e50a06f04fa69e,d174192d3dad67340d9deadc8a51d78b4e99c702b7f242964a3caa5c17ece834,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2tt/config.json,json,303,f2a041e6d973611c7176d344b98866b60f88235f,ac1ea23043f9e9389dfbb1708052e0c070c2ae9643f3b478fed95db64276d7e2,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2tt/environment.json,json,67,96aa74ada9d3aa9fefaf7a33a9066af4f94425f7,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2tt/fit_summary.json,json,857,4222617a2e03545a3940be47f66af23fac55686d,e1f09bfb767515e42d8a6cf5b7f1ba05c6de4b83225918975d85dc4d075b92f6,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2tt/manifest.json,json,480,27c8ee811e8b4daee44c9746aef5d4a6a77726bd,740ef3da72087bc25284df906b048a5de004caee00ff2e8474eba84f574c8629,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2tt/metrics.json,json,24206,d78363a7a9ca9f1bb8b4ef25c84a3f30181ee98d,579cd208e51406e29492fea75ff629d7b7f7caee8cca741327aac7204c5b7f54,copied compact evidence,true,true,
artifacts/p4_g0/predictions/a3/re2tt/model_input_manifest.json,json,124,0c534faa778e1e7b2ae40901b68a8ebf8364c37f,38c6f5acbb9a048ad001bce1358c71a6c70fcc73425af04e75f8b863fc1ff564,copied compact evidence,true,true,
